1999,South Park: Bigger Longer & Uncutÿ,81,Animation,R,7.8,Trey Parker,Minnie Driver,Eric Idle,Trey Parker
1999,Message in a Bottleÿ,131,Drama,PG-13,6.1,Luis Mandoki,Robin Wright,John Savage,Raphael Sbarge
1999,Varsity Bluesÿ,106,Comedy,R,6.4,Brian Robbins,Paul Walker,Ron Lester,Mark Walters
1999,Bicentennial Manÿ,132,Comedy,PG,6.8,Chris Columbus,Robin Williams,Oliver Platt,John Michael Higgins
1999,Fantasia 2000ÿ,74,Animation,G,7.3,James Algar,Quincy Jones,Penn Jillette,Russi Taylor
1999,Three Kingsÿ,114,Action,R,7.1,David O. Russell,Judy Greer,Jamie Kennedy,Mykelti Williamson
1999,She's All Thatÿ,95,Comedy,PG-13,5.8,Robert Iscove,Paul Walker,Clea DuVall,Kieran Culkin
1999,Deuce Bigalow: Male Gigoloÿ,88,Comedy,R,5.7,Mike Mitchell,Amy Poehler,Eddie Griffin,Bree Turner
1999,Bowfingerÿ,85,Comedy,PG-13,6.4,Frank Oz,Robert Downey Jr.,Adam Alexi-Malle,Jamie Kennedy
-1999,The Bone Collectorÿ,118,Crime,,6.7,Phillip Noyce,Denzel Washington,Angelina Jolie Pitt,Leland Orser
1999,End of Daysÿ,121,Action,R,5.7,Peter Hyams,CCH Pounder,Mark Margolis,Udo Kier
1999,Blue Streakÿ,93,Action,PG-13,6.3,Les Mayfield,Peter Greene,Dave Chappelle,Tamala Jones
1999,The Thomas Crown Affairÿ,113,Krime,R,6.8,John McTiernan,Mark Margolis,Faye Dunaway,Denis Leary
1999,,102,Adventure,PG,7.3,Dean Parisot,Alan Rickman,Enrico Colantoni,Robin Sachs
1999,Deep Blue Seaÿ,105,Action,R,5.8,Renny Harlin,LL Cool J,Michael Rapaport,Saffron Burrows
1999,Any Given Sundayÿ,156,Drama,R,6.8,Oliver Stone,Al Pacino,Dennis Quaid,LL Cool J
1999,The Talented Mr. Ripleyÿ,139,Crime,R,7.3,Anthony Minghella,Philip Seymour Hoffman,Matt Damon,Jack Davenport
1999,Paybackÿ,90,Action,R,7.1,Brian Helgeland,Bill Duke,Deborah Kara Unger,William Devane
1999,Entrapmentÿ,113,Action,PG-13,6.2,Jon Amiel,Will Patton,Kevin McNally,Maury Chaykin
1999,The Hauntingÿ,113,Fantasy,PG-13,4.9,Jan de Bont,Liam Neeson,Lili Taylor,Virginia Madsen
1999,Inspector Gadgetÿ,110,Action,PG,4.1,David Kellogg,Matthew Broderick,Rene Auberjonois,Rupert Everett
1999,American Pieÿ,95,Comedy,R,7,Paul Weitz,Alyson Hannigan,Shannon Elizabeth,Natasha Lyonne
1999,The General's Daughterÿ,116,Drama,R,6.3,Simon West,Daniel von Bargen,Timothy Hutton,Clarence Williams III
1999,Analyze Thisÿ,103,Comedy,R,6.7,Harold Ramis,Robert De Niro,Chazz Palminteri,Molly Shannon
1999,Wild Wild Westÿ,106,Action,PG-13,4.8,Barry Sonnenfeld,Will Smith,Salma Hayek,Bai Ling
1999,Double Jeopardyÿ,105,Crime,R,6.4,Bruce Beresford,Bruce Greenwood,Annabeth Gish,Bruce Campbell
1999,American Beautyÿ,122,Drama,R,8.4,Sam Mendes,Kevin Spacey,Peter Gallagher,Ara Celi
1999,The Green Mileÿ,189,Crime,R,8.5,Frank Darabont,Tom Hanks,Jeffrey DeMunn,Michael Jeter
1999,The Blair Witch Projectÿ,81,Horror,R,6.4,Daniel Myrick,Heather Donahue,Joshua Leonard,Michael C. Williams
1999,Runaway Brideÿ,116,Comedy,PG,5.5,Garry Marshall,Julia Roberts,Christopher Meloni,Hector Elizondo
1999,Big Daddyÿ,93,Comedy,PG-13,6.4,Dennis Dugan,Steve Buscemi,Adam Sandler,Joey Lauren Adams
1999,The Matrixÿ,136,Action,R,8.7,Lana Wachowski,Keanu Reeves,Marcus Chong,Gloria Foster
1999,Austin Powers: The Spy Who Shagged Meÿ,95,Action,PG-13,6.6,Jay Roach,Muse Watson,Verne Troyer,Robert Wagner
1999,Toy Story 2ÿ,82,Adventure,G,7.9,John Lasseter,Tom Hanks,John Ratzenberger,Wayne Knight
1999,The Sixth Senseÿ,107,Drama,PG-13,8.1,M. Night Shyamalan,Bruce Willis,Haley Joel Osment,Olivia Williams
1999,Star Wars: Episode I - The Phantom Menaceÿ,136,Action,PG,6.5,George Lucas,Natalie Portman,Liam Neeson,Ian McDiarmid
