1996,The English Patientÿ,162,Drama,R,7.4,Anthony Minghella,Colin Firth,Kristin Scott Thomas,Ja¬rgen Prochnow
1996,Space Jamÿ,88,Adventure,PG,6.3,Joe Pytka,Bill Murray,Wayne Knight,Michael Jordan
1996,Star Trek: First Contactÿ,111,Action,PG-13,7.6,Jonathan Frakes,LeVar Burton,Alfre Woodard,Jonathan Frakes
1996,The Hunchback of Notre Dameÿ,91,Animation,G,6.9,Gary Trousdale,Demi Moore,Jason Alexander,Bill Fagerbakke
1996,Eraserÿ,115,Action,R,6.1,Chuck Russell,Vanessa Williams,James Coburn,Roma Maffia
1996,Screamÿ,103,Horror,R,7.2,Wes Craven,David Arquette,W. Earl Brown,Roger Jackson
1996,Phenomenonÿ,123,Drama,PG,6.4,Jon Turteltaub,Robert Duvall,Kyra Sedgwick,David Gallagher
1996,The First Wives Clubÿ,103,Comedy,PG,6.2,Hugh Wilson,Stockard Channing,Elizabeth Berkley,Stephen Collins
1996,A Time to Killÿ,149,Crime,R,7.4,Joel Schumacher,Kevin Spacey,Matthew McConaughey,Oliver Platt
1996,The Nutty Professorÿ,95,Comedy,PG-13,5.6,Tom Shadyac,Jada Pinkett Smith,James Coburn,Dave Chappelle
1996,The Rockÿ,136,Action,R,7.4,Michael Bay,Nicolas Cage,Michael Biehn,Bokeem Woodbine
1996,Ransomÿ,139,Crime,R,6.6,Ron Howard,Lili Taylor,Delroy Lindo,Rene Russo
1996,Jerry Maguireÿ,139,Comedy,R,7.3,Cameron Crowe,Tom Cruise,Kelly Preston,Bonnie Hunt
1996,Mission: Impossibleÿ,110,Action,PG-13,7.1,Brian De Palma,Tom Cruise,Kristin Scott Thomas,Vanessa Redgrave
1996,Twisterÿ,113,Action,PG-13,6.3,Jan de Bont,Philip Seymour Hoffman,Alan Ruck,Jami Gertz
1996,Independence Dayÿ,154,Action,PG-13,6.9,Roland Emmerich,Will Smith,Adam Baldwin,Mary McDonnell
