1995,Halloween: The Curse of Michael Myersÿ,93,Horror,R,4.9,Joe Chappelle,Donald Pleasence,Kim Darby,Mitchell Ryan
1995,The Prophecyÿ,98,Action,R,6.6,Gregory Widen,Viggo Mortensen,Adam Goldberg,Virginia Madsen
1995,Home for the Holidaysÿ,103,Comedy,PG-13,6.6,Jodie Foster,Robert Downey Jr.,Holly Hunter,Steve Guttenberg
1995,Vampire in Brooklynÿ,100,Comedy,R,4.5,Wes Craven,John Witherspoon,W. Earl Brown,Allen Payne
1995,Tales from the Crypt: Demon Knightÿ,92,Action,R,6.7,Ernest R. Dickerson,CCH Pounder,Jada Pinkett Smith,Gary Farmer
1995,To Die Forÿ,106,Comedy,R,6.8,Gus Van Sant,Kurtwood Smith,Wayne Knight,Holland Taylor
1995,The Usual Suspectsÿ,106,Crime,R,8.6,Bryan Singer,Kevin Spacey,Chazz Palminteri,Kevin Pollak
1995,Virtuosityÿ,106,Action,R,5.5,Brett Leonard,Denzel Washington,Costas Mandylor,Traci Lords
1995,Desperadoÿ,104,Action,R,7.2,Robert Rodriguez,Quentin Tarantino,Steve Buscemi,Salma Hayek
1995,Fridayÿ,97,Comedy,R,7.3,F. Gary Gray,Nia Long,John Witherspoon,Tony Cox
1995,Rob Royÿ,139,Adventure,R,6.9,Michael Caton-Jones,Liam Neeson,Jason Flemyng,Eric Stoltz
1995,Leaving Las Vegasÿ,111,Drama,R,7.6,Mike Figgis,Nicolas Cage,Valeria Golino,Julian Sands
1995,Copycatÿ,123,Crime,R,6.6,Jon Amiel,William McNamara,Holly Hunter,Harry Connick Jr.
1995,Money Trainÿ,105,Action,R,5.6,Joseph Ruben,Vincent Pastore,Robert Blake,Aida Turturro
1995,The Indian in the Cupboardÿ,96,Drama,PG,5.9,Frank Oz,Steve Coogan,Vincent Kartheiser,David Keith
1995,First Knightÿ,134,Action,PG-13,5.9,Jerry Zucker,Julia Ormond,Ben Cross,John Gielgud
1995,Casinoÿ,178,Biography,R,8.2,Martin Scorsese,Robert De Niro,Don Rickles,Kevin Pollak
1995,Sense and Sensibilityÿ,136,Drama,PG,7.7,Ang Lee,Alan Rickman,Kate Winslet,Tom Wilkinson
1995,Under Siege 2: Dark Territoryÿ,92,Action,R,5.4,Geoff Murphy,Peter Greene,Brenda Bakke,Patrick Kilpatrick
1995,The Netÿ,114,Action,PG-13,5.8,Irwin Winkler,Ken Howard,Jeremy Northam,Ray McKinnon
1995,Cluelessÿ,97,Comedy,PG-13,6.8,Amy Heckerling,Donald Faison,Dan Hedaya,Elisa Donovan
1995,Speciesÿ,108,Action,R,5.8,Roger Donaldson,Natasha Henstridge,Marg Helgenberger,Jordan Lund
1995,The American Presidentÿ,114,Comedy,PG-13,6.8,Rob Reiner,Shawna Waldron,Samantha Mathis,Wendie Malick
1995,Bad Boysÿ,119,Action,R,6.8,Michael Bay,Will Smith,Tcheky Karyo,Theresa Randle
1995,Outbreakÿ,127,Action,R,6.6,Wolfgang Petersen,Kevin Spacey,Morgan Freeman,Rene Russo
1995,Mortal Kombatÿ,101,Action,PG-13,5.8,Paul W.S. Anderson,Christopher Lambert,Cary-Hiroyuki Tagawa,Bridgette Wilson-Sampras
1995,The Bridges of Madison Countyÿ,135,Drama,PG-13,7.5,Clint Eastwood,Clint Eastwood,Meryl Streep,Debra Monk
1995,Get Shortyÿ,105,Comedy,R,6.9,Barry Sonnenfeld,Delroy Lindo,Rene Russo,Jon Gries
1995,Braveheartÿ,178,Biography,R,8.4,Mel Gibson,Mhairi Calvey,Patrick McGoohan,James Robinson
1995,Congoÿ,109,Action,PG-13,5,Frank Marshall,Dylan Walsh,Joe Don Baker,Grant Heslov
1995,Mr. Holland's Opusÿ,143,Drama,PG,7.3,Stephen Herek,Alicia Witt,Olympia Dukakis,Jean Louisa Kelly
1995,Waterworldÿ,176,Action,PG-13,6.1,Kevin Reynolds,Jeanne Tripplehorn,Rick Aviles,Zakes Mokae
1995,Crimson Tideÿ,123,Action,R,7.3,Tony Scott,Denzel Washington,Viggo Mortensen,Ricky Schroder
1995,Die Hard with a Vengeanceÿ,128,Action,R,7.6,John McTiernan,Bruce Willis,Aldis Hodge,Kevin Chamberlin
1995,Se7enÿ,127,Crime,R,8.6,David Fincher,Morgan Freeman,Brad Pitt,Reg E. Cathey
1995,Casperÿ,100,Comedy,PG,6,Brad Silberling,Eric Idle,Fred Rogers,Cathy Moriarty
1995,Ace Ventura: When Nature Callsÿ,90,Adventure,PG-13,6.3,Steve Oedekerk,Bruce Spence,Bob Gunton,Sophie Okonedo
1995,Pocahontasÿ,84,Adventure,G,6.6,Mike Gabriel,Christian Bale,Frank Welker,Irene Bedard
1995,Apollo 13ÿ,140,Adventure,PG,7.6,Ron Howard,Tom Hanks,Miko Hughes,Kathleen Quinlan
1995,Batman Foreverÿ,121,Action,PG-13,5.4,Joel Schumacher,Michael Gough,Rene Auberjonois,Debi Mazar
1995,Toy Storyÿ,74,Adventure,G,8.3,John Lasseter,Tom Hanks,John Ratzenberger,Jim Varney
