1997,The Saintÿ,116,Action,PG-13,6.2,Phillip Noyce,Alun Armstrong,Michael Byrne,Velibor Topic
1997,In & Outÿ,90,Comedy,PG-13,6.3,Frank Oz,Tom Selleck,Wilford Brimley,Lauren Ambrose
1997,L.A. Confidentialÿ,138,Crime,R,8.3,Curtis Hanson,Kevin Spacey,Matt McCoy,Paul Guilfoyle
1997,Anacondaÿ,89,Action,PG-13,4.6,Luis Llosa,Frank Welker,Eric Stoltz,Kari Wuhrer
1997,Dante's Peakÿ,108,Action,PG-13,5.8,Roger Donaldson,Jamie Renee Smith,Grant Heslov,Tzi Ma
1997,I Know What You Did Last Summerÿ,99,Horror,R,5.6,Jim Gillespie,Muse Watson,Sarah Michelle Gellar,Anne Heche
1997,Conspiracy Theoryÿ,135,Action,R,6.7,Richard Donner,Julia Roberts,Alex McArthur,Michael Potts
1997,Flubberÿ,90,Comedy,PG,5.2,Les Mayfield,Robin Williams,Jodi Benson,Sam Lloyd
1997,Contactÿ,150,Drama,PG,7.4,Robert Zemeckis,Matthew McConaughey,Tom Skerritt,Larry King
1997,Con Airÿ,123,Action,R,6.8,Simon West,Steve Buscemi,Monica Potter,Dave Chappelle
1997,Scream 2ÿ,120,Horror,R,6.1,Wes Craven,Omar Epps,Jada Pinkett Smith,Kevin Williamson
1997,George of the Jungleÿ,92,Action,PG,5.4,Sam Weisman,Brendan Fraser,Abraham Benrubi,Holland Taylor
1997,Batman & Robinÿ,125,Action,PG-13,3.7,Joel Schumacher,Michael Gough,Vivica A. Fox,John Glover
1997,Face/Offÿ,138,Action,R,7.3,John Woo,Nicolas Cage,CCH Pounder,Joan Allen
1997,My Best Friend's Weddingÿ,105,Comedy,PG-13,6.3,P.J. Hogan,Julia Roberts,Christopher Masterson,Rupert Everett
1997,Good Will Huntingÿ,126,Drama,R,8.3,Gus Van Sant,Robin Williams,Matt Damon,Minnie Driver
1997,As Good as It Getsÿ,139,Comedy,PG-13,7.7,James L. Brooks,Lupe Ontiveros,Yeardley Smith,Shirley Knight
1997,Air Force Oneÿ,124,Action,R,6.4,Wolfgang Petersen,Harrison Ford,Gary Oldman,Dean Stockwell
1997,Liar Liarÿ,86,Comedy,PG-13,6.8,Tom Shadyac,Maura Tierney,Swoosie Kurtz,Randall 'Tex' Cobb
1997,The Lost World: Jurassic Parkÿ,129,Action,PG-13,6.5,Steven Spielberg,Ariana Richards,Richard Schiff,Vanessa Lee Chester
1997,Men in Blackÿ,98,Adventure,PG-13,7.3,Barry Sonnenfeld,Will Smith,Rip Torn,Linda Fiorentino
1997,Titanicÿ,194,Drama,PG-13,7.7,James Cameron,Leonardo DiCaprio,Kate Winslet,Gloria Stuart
